article_name,fincen_id,doc_type,doc_title,doc_date,source_csv,fraud_type,fraud_keyword,page_number,bbox,bbox_norm,page_width,page_height
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,sanctions_evasion,front,1,"[72.0, 292.583984375, 542.759765625, 416.5198974609375]","[0.11764705882352941, 0.36942422269570707, 0.8868623621323529, 0.5259089614405776]",612.0,792.0
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,sanctions_evasion,Front,1,"[72.0, 637.4639892578125, 509.4559020996094, 674.0137329101562]","[0.11764705882352941, 0.8048787743154199, 0.8324442844764859, 0.8510274405431266]",612.0,792.0
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,sanctions_evasion,front,2,"[71.99996948242188, 72.26398468017578, 545.1599731445312, 209.9998779296875]","[0.11764700895820568, 0.09124240489921184, 0.8907842698440053, 0.2651513610223327]",612.0,792.0
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,terrorist_financing,sanctions,2,"[71.99995422363281, 306.8639221191406, 539.15966796875, 610.1997680664062]","[0.11764698402554381, 0.38745444712012705, 0.8809798496221405, 0.7704542526090988]",612.0,792.0
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,money_laundering,Money Laundering,2,"[71.99795532226562, 648.9840087890625, 528.09619140625, 719.9816284179688]","[0.11764371784683926, 0.8194242535215436, 0.8629022735396242, 0.9090677126489505]",612.0,792.0
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,money_laundering,Money Laundering,2,"[71.99795532226562, 648.9840087890625, 528.09619140625, 719.9816284179688]","[0.11764371784683926, 0.8194242535215436, 0.8629022735396242, 0.9090677126489505]",612.0,792.0
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,money_laundering,money laundering,3,"[71.99999237060547, 113.66400909423828, 542.2799072265625, 237.59991455078125]","[0.11764704635719848, 0.1435151629977756, 0.8860782797819649, 0.2999998921095723]",612.0,792.0
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,terrorist_financing,terrorist financing,3,"[71.99999237060547, 113.66400909423828, 542.2799072265625, 237.59991455078125]","[0.11764704635719848, 0.1435151629977756, 0.8860782797819649, 0.2999998921095723]",612.0,792.0
fin-2009-a002.pdf,FIN-2009-A002,Advisory,FinCEN Advisory – FIN-2009-A002,06/18/2009,fincen_advisories.csv,terrorist_financing,ofac,3,"[72.0, 635.1839599609375, 521.2391967773438, 719.969970703125]","[0.11764705882352941, 0.8019999494456281, 0.8516980339499081, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,Structuring,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,structuring,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,structuring,1,"[71.99993896484375, 163.45199584960938, 542.0398559570312, 482.8799743652344]","[0.11764695909288195, 0.20637878263839568, 0.885686039145476, 0.6096969373298414]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99996948242188, 496.9440002441406, 525.47998046875, 538.0799560546875]","[0.11764700895820568, 0.6274545457628038, 0.858627419066585, 0.6793938839074337]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[71.99996948242188, 496.9440002441406, 525.47998046875, 538.0799560546875]","[0.11764700895820568, 0.6274545457628038, 0.858627419066585, 0.6793938839074337]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[72.0, 524.5439453125, 541.3200073242188, 565.6799926757812]","[0.11764705882352941, 0.6623029612531566, 0.8845098158892464, 0.7142424149946733]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,money laundering,1,"[72.0, 626.7105712890625, 525.3423461914062, 719.969970703125]","[0.11764705882352941, 0.7913012263750789, 0.8584025264565461, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,money laundering,1,"[72.0, 626.7105712890625, 525.3423461914062, 719.969970703125]","[0.11764705882352941, 0.7913012263750789, 0.8584025264565461, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,placement,1,"[72.0, 626.7105712890625, 525.3423461914062, 719.969970703125]","[0.11764705882352941, 0.7913012263750789, 0.8584025264565461, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,1,"[72.0, 626.7105712890625, 525.3423461914062, 719.969970703125]","[0.11764705882352941, 0.7913012263750789, 0.8584025264565461, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,Structuring,1,"[72.0, 626.7105712890625, 525.3423461914062, 719.969970703125]","[0.11764705882352941, 0.7913012263750789, 0.8584025264565461, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,Structuring,1,"[72.0, 626.7105712890625, 525.3423461914062, 719.969970703125]","[0.11764705882352941, 0.7913012263750789, 0.8584025264565461, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,terrorist_financing,terrorist financing,1,"[72.0, 626.7105712890625, 525.3423461914062, 719.969970703125]","[0.11764705882352941, 0.7913012263750789, 0.8584025264565461, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,2,"[72.0, 113.66400909423828, 517.5599975585938, 168.5999755859375]","[0.11764705882352941, 0.1435151629977756, 0.845686270520578, 0.2128787570529514]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,2,"[71.99990844726562, 182.10003662109375, 539.6397705078125, 558.3599853515625]","[0.11764690922755822, 0.22992428866299716, 0.8817643308951184, 0.704999981504498]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,structuring,2,"[71.99990844726562, 182.10003662109375, 539.6397705078125, 558.3599853515625]","[0.11764690922755822, 0.22992428866299716, 0.8817643308951184, 0.704999981504498]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,money laundering,2,"[72.0, 572.4239501953125, 535.43994140625, 613.5599975585938]","[0.11764705882352941, 0.7227575128728693, 0.8749018650428921, 0.774696966614386]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,2,"[72.0, 572.4239501953125, 535.43994140625, 613.5599975585938]","[0.11764705882352941, 0.7227575128728693, 0.8749018650428921, 0.774696966614386]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,2,"[72.0, 625.9439697265625, 518.7284545898438, 719.969970703125]","[0.11764705882352941, 0.7903332951092961, 0.8475955140356924, 0.9090529933120265]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,money laundering,3,"[108.0, 85.5, 535.3199462890625, 141.8399658203125]","[0.17647058823529413, 0.10795454545454546, 0.8747057945899714, 0.179090865934738]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,3,"[108.0, 85.5, 535.3199462890625, 141.8399658203125]","[0.17647058823529413, 0.10795454545454546, 0.8747057945899714, 0.179090865934738]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,structuring,3,"[108.0, 85.5, 535.3199462890625, 141.8399658203125]","[0.17647058823529413, 0.10795454545454546, 0.8747057945899714, 0.179090865934738]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,structuring,3,"[108.0, 183.780029296875, 527.6400146484375, 212.52001953125]","[0.17647058823529413, 0.23204549153645834, 0.8621568866804534, 0.26833335799400254]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,structuring,3,"[108.0, 183.780029296875, 527.6400146484375, 212.52001953125]","[0.17647058823529413, 0.23204549153645834, 0.8621568866804534, 0.26833335799400254]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,3,"[72.0, 224.54086303710938, 449.0962829589844, 240.1199951171875]","[0.11764705882352941, 0.2835111907034209, 0.733817455815334, 0.3031818120166509]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,3,"[72.0, 254.18397521972656, 540.60009765625, 281.51995849609375]","[0.11764705882352941, 0.3209393626511699, 0.8833334929023693, 0.35545449305062343]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,3,"[71.99993896484375, 267.9840087890625, 539.519775390625, 378.11993408203125]","[0.11764695909288195, 0.3383636474609375, 0.8815682604421977, 0.4774241591944839]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,money_laundering,BSA,3,"[71.99993896484375, 267.9840087890625, 539.519775390625, 378.11993408203125]","[0.11764695909288195, 0.3383636474609375, 0.8815682604421977, 0.4774241591944839]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,structuring,3,"[71.99993896484375, 267.9840087890625, 539.519775390625, 378.11993408203125]","[0.11764695909288195, 0.3383636474609375, 0.8815682604421977, 0.4774241591944839]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,structuring_smurfing,structuring,3,"[71.99993896484375, 267.9840087890625, 539.519775390625, 378.11993408203125]","[0.11764695909288195, 0.3383636474609375, 0.8815682604421977, 0.4774241591944839]",612.0,792.0
fin-2009-a003.pdf,FIN-2009-A003,Advisory,FinCEN Advisory – FIN-2009-A003,07/01/2009,fincen_advisories.csv,terrorist_financing,sanctions,3,"[71.99993896484375, 267.9840087890625, 539.519775390625, 378.11993408203125]","[0.11764695909288195, 0.3383636474609375, 0.8815682604421977, 0.4774241591944839]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,Money Laundering,1,"[71.99996948242188, 163.69198608398438, 535.7999267578125, 414.239990234375]","[0.11764700895820568, 0.20668180061109137, 0.8754900764016544, 0.5230302906999684]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,money laundering,1,"[71.99996948242188, 163.69198608398438, 535.7999267578125, 414.239990234375]","[0.11764700895820568, 0.20668180061109137, 0.8754900764016544, 0.5230302906999684]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,1,"[71.99996948242188, 163.69198608398438, 535.7999267578125, 414.239990234375]","[0.11764700895820568, 0.20668180061109137, 0.8754900764016544, 0.5230302906999684]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,terrorist_financing,Terrorist Financing,1,"[71.99996948242188, 163.69198608398438, 535.7999267578125, 414.239990234375]","[0.11764700895820568, 0.20668180061109137, 0.8754900764016544, 0.5230302906999684]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,terrorist_financing,terrorist financing,1,"[71.99996948242188, 163.69198608398438, 535.7999267578125, 414.239990234375]","[0.11764700895820568, 0.20668180061109137, 0.8754900764016544, 0.5230302906999684]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,money laundering,1,"[72.0, 428.4120178222656, 536.1594848632812, 604.7999267578125]","[0.11764705882352941, 0.5409242649271031, 0.8760775896458844, 0.7636362711588541]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,1,"[72.0, 428.4120178222656, 536.1594848632812, 604.7999267578125]","[0.11764705882352941, 0.5409242649271031, 0.8760775896458844, 0.7636362711588541]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,1,"[72.0, 428.4120178222656, 536.1594848632812, 604.7999267578125]","[0.11764705882352941, 0.5409242649271031, 0.8760775896458844, 0.7636362711588541]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,terrorist_financing,terrorist financing,1,"[72.0, 428.4120178222656, 536.1594848632812, 604.7999267578125]","[0.11764705882352941, 0.5409242649271031, 0.8760775896458844, 0.7636362711588541]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,terrorist_financing,terrorist financing,1,"[72.0, 428.4120178222656, 536.1594848632812, 604.7999267578125]","[0.11764705882352941, 0.5409242649271031, 0.8760775896458844, 0.7636362711588541]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,money laundering,1,"[71.99302673339844, 614.4240112304688, 536.0089111328125, 719.969970703125]","[0.11763566459705627, 0.7757878929677636, 0.8758315541385825, 0.9090529933120265]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,terrorist_financing,terrorist financing,1,"[71.99302673339844, 614.4240112304688, 536.0089111328125, 719.969970703125]","[0.11763566459705627, 0.7757878929677636, 0.8758315541385825, 0.9090529933120265]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,money laundering,2,"[71.99996948242188, 70.22090911865234, 541.0800170898438, 154.919921875]","[0.11764700895820568, 0.08866276403870245, 0.8841176749834048, 0.19560596196338384]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[72.0, 176.3039093017578, 529.1996459960938, 325.31982421875]","[0.11764705882352941, 0.22260594608807804, 0.8647053039151859, 0.41075735381155304]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[72.0, 176.3039093017578, 529.1996459960938, 325.31982421875]","[0.11764705882352941, 0.22260594608807804, 0.8647053039151859, 0.41075735381155304]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[72.0, 176.3039093017578, 529.1996459960938, 325.31982421875]","[0.11764705882352941, 0.22260594608807804, 0.8647053039151859, 0.41075735381155304]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[71.99993896484375, 360.9720153808594, 539.3998413085938, 568.5599365234375]","[0.11764695909288195, 0.45577274669300427, 0.8813722897199244, 0.717878707731613]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[71.99993896484375, 360.9720153808594, 539.3998413085938, 568.5599365234375]","[0.11764695909288195, 0.45577274669300427, 0.8813722897199244, 0.717878707731613]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[71.99993896484375, 360.9720153808594, 539.3998413085938, 568.5599365234375]","[0.11764695909288195, 0.45577274669300427, 0.8813722897199244, 0.717878707731613]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[71.99993896484375, 360.9720153808594, 539.3998413085938, 568.5599365234375]","[0.11764695909288195, 0.45577274669300427, 0.8813722897199244, 0.717878707731613]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,Money Laundering,2,"[71.99996948242188, 555.0239868164062, 530.51953125, 637.6799926757812]","[0.11764700895820568, 0.7007878621419271, 0.8668619791666666, 0.8051515059037642]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[71.99996948242188, 555.0239868164062, 530.51953125, 637.6799926757812]","[0.11764700895820568, 0.7007878621419271, 0.8668619791666666, 0.8051515059037642]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,2,"[71.99996948242188, 555.0239868164062, 530.51953125, 637.6799926757812]","[0.11764700895820568, 0.7007878621419271, 0.8668619791666666, 0.8051515059037642]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,Money Laundering,3,"[71.99996948242188, 72.49203491210938, 542.8799438476562, 590.0399780273438]","[0.11764700895820568, 0.09153034711124922, 0.8870587317772161, 0.7449999722567472]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,money laundering,3,"[71.99996948242188, 72.49203491210938, 542.8799438476562, 590.0399780273438]","[0.11764700895820568, 0.09153034711124922, 0.8870587317772161, 0.7449999722567472]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,3,"[71.99996948242188, 72.49203491210938, 542.8799438476562, 590.0399780273438]","[0.11764700895820568, 0.09153034711124922, 0.8870587317772161, 0.7449999722567472]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,3,"[71.99996948242188, 72.49203491210938, 542.8799438476562, 590.0399780273438]","[0.11764700895820568, 0.09153034711124922, 0.8870587317772161, 0.7449999722567472]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,3,"[71.99996948242188, 72.49203491210938, 542.8799438476562, 590.0399780273438]","[0.11764700895820568, 0.09153034711124922, 0.8870587317772161, 0.7449999722567472]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,AML,3,"[71.99996948242188, 72.49203491210938, 542.8799438476562, 590.0399780273438]","[0.11764700895820568, 0.09153034711124922, 0.8870587317772161, 0.7449999722567472]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,terrorist_financing,terrorist financing,3,"[71.99996948242188, 72.49203491210938, 542.8799438476562, 590.0399780273438]","[0.11764700895820568, 0.09153034711124922, 0.8870587317772161, 0.7449999722567472]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,Money Laundering,3,"[72.0, 603.0239868164062, 516.4177856445312, 639.4542236328125]","[0.11764705882352941, 0.7613939227479877, 0.8438199111838746, 0.8073916965060763]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,Money Laundering,3,"[72.0, 628.2151489257812, 532.5328979492188, 719.969970703125]","[0.11764705882352941, 0.7932009456133602, 0.8701517940346711, 0.9090529933120265]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,money_laundering,Money Laundering,3,"[72.0, 628.2151489257812, 532.5328979492188, 719.969970703125]","[0.11764705882352941, 0.7932009456133602, 0.8701517940346711, 0.9090529933120265]",612.0,792.0
fin-2009-a004.pdf,FIN-2009-A004,Advisory,FinCEN Advisory – FIN-2009-A004,07/10/2009,fincen_advisories.csv,terrorist_financing,ofac,3,"[72.0, 628.2151489257812, 532.5328979492188, 719.969970703125]","[0.11764705882352941, 0.7932009456133602, 0.8701517940346711, 0.9090529933120265]",612.0,792.0
fin-2009-a005.pdf,FIN-2009-A005,Advisory,FinCEN Advisory – FIN-2009-A005,07/23/2009,fincen_advisories.csv,money_laundering,money laundering,1,"[71.99993896484375, 359.3039855957031, 535.5118408203125, 483.2398986816406]","[0.11764695909288195, 0.4536666484794231, 0.8750193477456086, 0.6101513872242937]",612.0,792.0
fin-2009-a005.pdf,FIN-2009-A005,Advisory,FinCEN Advisory – FIN-2009-A005,07/23/2009,fincen_advisories.csv,money_laundering,AML,1,"[71.99993896484375, 359.3039855957031, 535.5118408203125, 483.2398986816406]","[0.11764695909288195, 0.4536666484794231, 0.8750193477456086, 0.6101513872242937]",612.0,792.0
fin-2009-a005.pdf,FIN-2009-A005,Advisory,FinCEN Advisory – FIN-2009-A005,07/23/2009,fincen_advisories.csv,money_laundering,AML,1,"[71.99993896484375, 359.3039855957031, 535.5118408203125, 483.2398986816406]","[0.11764695909288195, 0.4536666484794231, 0.8750193477456086, 0.6101513872242937]",612.0,792.0
fin-2009-a006.pdf,FIN-2009-A006,Advisory,FinCEN Advisory – FIN-2009-A006,10/14/2009,fincen_advisories.csv,money_laundering,SARs,1,"[72.02398681640625, 274.11798095703125, 542.6759643554688, 411.6020202636719]","[0.11768625296798407, 0.3461085618144334, 0.8867254319533803, 0.5196995205349393]",612.0,792.0
